Team,Year,Sport,Gold_Count,Silver_Count,Bronze_Count
Guatemala,1992,Boxing,0,0,0
Guatemala,1992,Gymnastics,0,0,0
Guatemala,1992,Modern Pentathlon,0,0,0
Guatemala,1992,Shooting,0,0,0
Guatemala,1992,Swimming,0,0,0
Guatemala,1992,Weightlifting,0,0,0
Guatemala,1992,Wrestling,0,0,0
Guatemala,1996,Athletics,0,0,0
Guatemala,1996,Badminton,0,0,0
Guatemala,1996,Canoeing,0,0,0
Guatemala,1996,Cycling,0,0,0
Guatemala,1996,Fencing,0,0,0
Guatemala,1996,Judo,0,0,0
Guatemala,1996,Sailing,0,0,0
Guatemala,1996,Shooting,0,0,0
Guatemala,1996,Swimming,0,0,0
Guatemala,1996,Weightlifting,0,0,0
Guatemala,1996,Wrestling,0,0,0
Guatemala,2000,Athletics,0,0,0
Guatemala,2000,Cycling,0,0,0
Guatemala,2000,Judo,0,0,0
Guatemala,2000,Shooting,0,0,0
Guatemala,2000,Swimming,0,0,0
Guatemala,2000,Taekwondo,0,0,0
Guatemala,2000,Weightlifting,0,0,0
Guatemala,2004,Athletics,0,0,0
Guatemala,2004,Badminton,0,0,0
Guatemala,2004,Cycling,0,0,0
Guatemala,2004,Modern Pentathlon,0,0,0
Guatemala,2004,Shooting,0,0,0
Guatemala,2004,Swimming,0,0,0
Guatemala,2004,Taekwondo,0,0,0
Guatemala,2004,Weightlifting,0,0,0
Guatemala,2008,Athletics,0,0,0
Guatemala,2008,Badminton,0,0,0
Guatemala,2008,Boxing,0,0,0
Guatemala,2008,Equestrianism,0,0,0
Guatemala,2008,Modern Pentathlon,0,0,0
Guatemala,2008,Sailing,0,0,0
Guatemala,2008,Shooting,0,0,0
Guatemala,2008,Swimming,0,0,0
Guatemala,2008,Weightlifting,0,0,0
Guatemala,2012,Athletics,0,1,0
Guatemala,2012,Badminton,0,0,0
Guatemala,2012,Cycling,0,0,0
Guatemala,2012,Gymnastics,0,0,0
Guatemala,2012,Judo,0,0,0
Guatemala,2012,Modern Pentathlon,0,0,0
Guatemala,2012,Sailing,0,0,0
Guatemala,2012,Shooting,0,0,0
Guatemala,2012,Swimming,0,0,0
Guatemala,2012,Taekwondo,0,0,0
Guatemala,2012,Weightlifting,0,0,0
Guatemala,2016,Athletics,0,0,0
Guatemala,2016,Badminton,0,0,0
Guatemala,2016,Cycling,0,0,0
Guatemala,2016,Gymnastics,0,0,0
Guatemala,2016,Judo,0,0,0
Guatemala,2016,Modern Pentathlon,0,0,0
Guatemala,2016,Sailing,0,0,0
Guatemala,2016,Shooting,0,0,0
Guatemala,2016,Swimming,0,0,0
Guatemala,2016,Weightlifting,0,0,0
Guatemala,2020,Athletics,0,0,0
Guatemala,2020,Badminton,0,0,0
Guatemala,2020,Cycling Road,0,0,0
Guatemala,2020,Judo,0,0,0
Guatemala,2020,Modern Pentathlon,0,0,0
Guatemala,2020,Rowing,0,0,0
Guatemala,2020,Sailing,0,0,0
Guatemala,2020,Shooting,0,0,0
Guatemala,2020,Swimming,0,0,0
Guatemala,2020,Weightlifting,0,0,0
Guatemala,2024,Athletics,0,0,0
Guatemala,2024,Badminton,0,0,0
Guatemala,2024,Judo,0,0,0
Guatemala,2024,Modern Pentathlon,0,0,0
Guatemala,2024,Sailing,0,0,0
Guatemala,2024,Shooting,1,0,1
Guatemala,2024,Swimming,0,0,0
Guinea,1968,Football,0,0,0
Guinea,1980,Athletics,0,0,0
Guinea,1980,Boxing,0,0,0
Guinea,1980,Judo,0,0,0
Guinea,1984,Judo,0,0,0
Guinea,1988,Athletics,0,0,0
Guinea,1988,Boxing,0,0,0
Guinea,1988,Wrestling,0,0,0
Guinea,1992,Athletics,0,0,0
Guinea,1992,Judo,0,0,0
Guinea,1996,Athletics,0,0,0
Guinea,1996,Boxing,0,0,0
Guinea,2000,Athletics,0,0,0
Guinea,2000,Boxing,0,0,0
Guinea,2000,Judo,0,0,0
Guinea,2000,Swimming,0,0,0
Guinea,2004,Athletics,0,0,0
Guinea,2004,Judo,0,0,0
Guinea,2004,Swimming,0,0,0
Guinea,2008,Athletics,0,0,0
Guinea,2008,Swimming,0,0,0
Guinea,2008,Taekwondo,0,0,0
Guinea,2012,Athletics,0,0,0
Guinea,2012,Judo,0,0,0
Guinea,2012,Swimming,0,0,0
Guinea,2016,Athletics,0,0,0
Guinea,2016,Judo,0,0,0
Guinea,2016,Swimming,0,0,0
Guinea,2020,Athletics,0,0,0
Guinea,2020,Judo,0,0,0
Guinea,2020,Swimming,0,0,0
Guinea,2020,Wrestling,0,0,0
Guinea,2024,Archery,0,0,0
Guinea,2024,Athletics,0,0,0
Guinea,2024,Football,0,0,0
Guinea,2024,Judo,0,0,0
Guinea,2024,Swimming,0,0,0
Guinea Bissau,1996,Athletics,0,0,0
Guinea Bissau,1996,Wrestling,0,0,0
Guinea Bissau,2000,Athletics,0,0,0
Guinea Bissau,2000,Wrestling,0,0,0
Guinea Bissau,2004,Athletics,0,0,0
Guinea Bissau,2004,Wrestling,0,0,0
Guinea Bissau,2008,Athletics,0,0,0
Guinea Bissau,2008,Wrestling,0,0,0
Guinea Bissau,2012,Athletics,0,0,0
Guinea Bissau,2012,Wrestling,0,0,0
Guinea Bissau,2016,Athletics,0,0,0
Guinea Bissau,2016,Judo,0,0,0
Guinea Bissau,2016,Wrestling,0,0,0
Guinea-Bissau,2020,Athletics,0,0,0
Guinea-Bissau,2020,Judo,0,0,0
Guinea-Bissau,2020,Wrestling,0,0,0
Guinea-Bissau,2024,Athletics,0,0,0
Guinea-Bissau,2024,Judo,0,0,0
Guinea-Bissau,2024,Swimming,0,0,0
Guinea-Bissau,2024,Taekwondo,0,0,0
Guinea-Bissau,2024,Wrestling,0,0,0
Gullvinge,1952,Sailing,0,0,0
Gustel V,1936,Sailing,0,0,0
Gustel X,1952,Sailing,0,0,3
Gustl XI,1956,Sailing,0,0,0
Guyana,1948,Athletics,0,0,0
Guyana,1948,Cycling,0,0,0
Guyana,1948,Weightlifting,0,0,0
Guyana,1952,Weightlifting,0,0,0
Guyana,1956,Athletics,0,0,0
Guyana,1956,Weightlifting,0,0,0
Guyana,1960,Athletics,0,0,0
Guyana,1960,Boxing,0,0,0
Guyana,1964,Weightlifting,0,0,0
Guyana,1968,Athletics,0,0,0
Guyana,1968,Boxing,0,0,0
Guyana,1968,Cycling,0,0,0
Guyana,1968,Weightlifting,0,0,0
Guyana,1972,Boxing,0,0,0
Guyana,1972,Cycling,0,0,0
Guyana,1980,Athletics,0,0,0
Guyana,1980,Boxing,0,0,1
Guyana,1980,Cycling,0,0,0
Guyana,1984,Athletics,0,0,0
Guyana,1984,Boxing,0,0,0
Guyana,1984,Cycling,0,0,0
Guyana,1988,Athletics,0,0,0
Guyana,1988,Boxing,0,0,0
Guyana,1988,Cycling,0,0,0
Guyana,1992,Athletics,0,0,0
Guyana,1992,Boxing,0,0,0
Guyana,1992,Cycling,0,0,0
Guyana,1996,Athletics,0,0,0
Guyana,1996,Boxing,0,0,0
Guyana,2000,Athletics,0,0,0
Guyana,2004,Athletics,0,0,0
Guyana,2004,Swimming,0,0,0
Guyana,2004,Weightlifting,0,0,0
Guyana,2008,Athletics,0,0,0
Guyana,2008,Swimming,0,0,0
Guyana,2012,Athletics,0,0,0
Guyana,2012,Judo,0,0,0
Guyana,2012,Swimming,0,0,0
Guyana,2016,Athletics,0,0,0
Guyana,2016,Swimming,0,0,0
Guyana,2020,Athletics,0,0,0
Guyana,2020,Boxing,0,0,0
Guyana,2020,Swimming,0,0,0
Guyana,2020,Table Tennis,0,0,0
Guyana,2024,Athletics,0,0,0
Guyana,2024,Swimming,0,0,0
Guyana,2024,Table Tennis,0,0,0
Guyoni,1908,Sailing,0,0,3
Gwendoline-2,1900,Sailing,0,0,3
Gwendoline-22,1900,Sailing,0,0,0
GyoshuII,1964,Sailing,0,0,0
Gyp-23,1900,Sailing,0,0,0
Gyp-6,1900,Sailing,0,0,0
Gyrinus-1,1908,Motorboating,6,0,0
Haiti,1900,Fencing,0,0,0
Haiti,1924,Athletics,0,0,0
Haiti,1924,Shooting,0,0,5
Haiti,1928,Athletics,0,1,0
Haiti,1932,Art Competitions,0,0,0
Haiti,1932,Athletics,0,0,0
Haiti,1960,Weightlifting,0,0,0
Haiti,1972,Athletics,0,0,0
Haiti,1976,Athletics,0,0,0
Haiti,1976,Boxing,0,0,0
Haiti,1984,Athletics,0,0,0
Haiti,1984,Fencing,0,0,0
Haiti,1988,Athletics,0,0,0
Haiti,1988,Tennis,0,0,0
Haiti,1992,Athletics,0,0,0
Haiti,1992,Judo,0,0,0
Haiti,1996,Athletics,0,0,0
Haiti,1996,Judo,0,0,0
Haiti,1996,Swimming,0,0,0
Haiti,1996,Tennis,0,0,0
Haiti,2000,Athletics,0,0,0
Haiti,2000,Judo,0,0,0
Haiti,2000,Tennis,0,0,0
Haiti,2004,Athletics,0,0,0
Haiti,2004,Boxing,0,0,0
Haiti,2004,Judo,0,0,0
Haiti,2004,Taekwondo,0,0,0
Haiti,2008,Athletics,0,0,0
Haiti,2008,Boxing,0,0,0
Haiti,2008,Judo,0,0,0
Haiti,2012,Athletics,0,0,0
Haiti,2012,Judo,0,0,0
Haiti,2016,Athletics,0,0,0
Haiti,2016,Boxing,0,0,0
Haiti,2016,Judo,0,0,0
Haiti,2016,Swimming,0,0,0
Haiti,2016,Taekwondo,0,0,0
Haiti,2016,Weightlifting,0,0,0
Haiti,2016,Wrestling,0,0,0
Haiti,2020,Athletics,0,0,0
Haiti,2020,Boxing,0,0,0
Haiti,2020,Judo,0,0,0
Haiti,2020,Swimming,0,0,0
Haiti,2020,Taekwondo,0,0,0
Haiti,2024,Artistic Gymnastics,0,0,0
Haiti,2024,Athletics,0,0,0
Haiti,2024,Boxing,0,0,0
Haiti,2024,Judo,0,0,0
Haiti,2024,Swimming,0,0,0
Hakahana,1960,Sailing,0,0,0
Hamburg,1936,Sailing,0,0,0
Hannover,1936,Sailing,0,0,0
Harmony,1960,Sailing,0,0,0
Hatuey,1924,Sailing,0,0,0
Hayama,1964,Sailing,0,0,0
Hb-20,1900,Sailing,0,0,0
Hb-24,1900,Sailing,0,0,0
Heatherbell,1912,Sailing,0,0,7
Heidelberg,1936,Sailing,0,0,0
Heira II,1920,Sailing,9,0,0
Helsingfors R. K.,1912,Rowing,0,0,0
Hera-1,1908,Sailing,10,0,0
Heroine,1908,Sailing,4,0,0
Hi-Hi,1928,Sailing,0,4,0
Hilarius,1948,Sailing,2,0,0
Hirondelle,1952,Sailing,0,0,0
Hojwa,1952,Sailing,0,0,3
Holland,1932,Sailing,0,0,0
Hollandia,1928,Sailing,0,6,0
Honduras,1968,Athletics,0,0,0
Honduras,1976,Athletics,0,0,0
Honduras,1984,Athletics,0,0,0
Honduras,1984,Judo,0,0,0
Honduras,1984,Swimming,0,0,0
Honduras,1988,Athletics,0,0,0
Honduras,1988,Boxing,0,0,0
Honduras,1988,Swimming,0,0,0
Honduras,1992,Athletics,0,0,0
Honduras,1992,Fencing,0,0,0
Honduras,1992,Swimming,0,0,0
Honduras,1992,Weightlifting,0,0,0
Honduras,1996,Athletics,0,0,0
Honduras,1996,Boxing,0,0,0
Honduras,1996,Judo,0,0,0
Honduras,1996,Swimming,0,0,0
Honduras,2000,Athletics,0,0,0
Honduras,2000,Football,0,0,0
Honduras,2000,Swimming,0,0,0
Honduras,2004,Athletics,0,0,0
Honduras,2004,Judo,0,0,0
Honduras,2004,Swimming,0,0,0
Honduras,2004,Table Tennis,0,0,0
Honduras,2008,Athletics,0,0,0
Honduras,2008,Football,0,0,0
Honduras,2008,Rowing,0,0,0
Honduras,2008,Swimming,0,0,0
Honduras,2008,Taekwondo,0,0,0
Honduras,2012,Athletics,0,0,0
Honduras,2012,Boxing,0,0,0
Honduras,2012,Football,0,0,0
Honduras,2012,Judo,0,0,0
Honduras,2012,Shooting,0,0,0
Honduras,2012,Swimming,0,0,0
Honduras,2012,Weightlifting,0,0,0
Honduras,2012,Wrestling,0,0,0
Honduras,2016,Athletics,0,0,0
Honduras,2016,Boxing,0,0,0
Honduras,2016,Football,0,0,0
Honduras,2016,Judo,0,0,0
Honduras,2016,Swimming,0,0,0
Honduras,2016,Taekwondo,0,0,0
Honduras,2016,Weightlifting,0,0,0
Honduras,2020,Athletics,0,0,0
Honduras,2020,Football,0,0,0
Honduras,2020,Judo,0,0,0
Honduras,2020,Swimming,0,0,0
Honduras,2020,Taekwondo,0,0,0
Honduras,2024,Athletics,0,0,0
Honduras,2024,Swimming,0,0,0
Honduras,2024,Wrestling,0,0,0
Hong Kong,1952,Swimming,0,0,0
Hong Kong,1956,Swimming,0,0,0
Hong Kong,1960,Shooting,0,0,0
Hong Kong,1960,Swimming,0,0,0
Hong Kong,1964,Athletics,0,0,0
Hong Kong,1964,Boxing,0,0,0
Hong Kong,1964,Cycling,0,0,0
Hong Kong,1964,Hockey,0,0,0
Hong Kong,1964,Sailing,0,0,0
Hong Kong,1964,Shooting,0,0,0
Hong Kong,1964,Swimming,0,0,0
Hong Kong,1968,Sailing,0,0,0
Hong Kong,1968,Shooting,0,0,0
Hong Kong,1968,Swimming,0,0,0
Hong Kong,1972,Fencing,0,0,0
Hong Kong,1972,Judo,0,0,0
Hong Kong,1972,Sailing,0,0,0
Hong Kong,1972,Shooting,0,0,0
Hong Kong,1972,Swimming,0,0,0
Hong Kong,1976,Canoeing,0,0,0
Hong Kong,1976,Cycling,0,0,0
Hong Kong,1976,Fencing,0,0,0
Hong Kong,1976,Judo,0,0,0
Hong Kong,1976,Shooting,0,0,0
Hong Kong,1976,Swimming,0,0,0
Hong Kong,1984,Archery,0,0,0
Hong Kong,1984,Athletics,0,0,0
Hong Kong,1984,Canoeing,0,0,0
Hong Kong,1984,Cycling,0,0,0
Hong Kong,1984,Diving,0,0,0
Hong Kong,1984,Fencing,0,0,0
Hong Kong,1984,Judo,0,0,0
Hong Kong,1984,Sailing,0,0,0
Hong Kong,1984,Shooting,0,0,0
Hong Kong,1984,Swimming,0,0,0
Hong Kong,1988,Archery,0,0,0
Hong Kong,1988,Athletics,0,0,0
Hong Kong,1988,Canoeing,0,0,0
Hong Kong,1988,Cycling,0,0,0
Hong Kong,1988,Diving,0,0,0
Hong Kong,1988,Fencing,0,0,0
Hong Kong,1988,Judo,0,0,0
Hong Kong,1988,Sailing,0,0,0
Hong Kong,1988,Shooting,0,0,0
Hong Kong,1988,Swimming,0,0,0
Hong Kong,1988,Table Tennis,0,0,0
Hong Kong,1992,Archery,0,0,0
Hong Kong,1992,Athletics,0,0,0
Hong Kong,1992,Badminton,0,0,0
Hong Kong,1992,Canoeing,0,0,0
Hong Kong,1992,Fencing,0,0,0
Hong Kong,1992,Judo,0,0,0
Hong Kong,1992,Rowing,0,0,0
Hong Kong,1992,Sailing,0,0,0
Hong Kong,1992,Shooting,0,0,0
Hong Kong,1992,Swimming,0,0,0
Hong Kong,1992,Table Tennis,0,0,0
Hong Kong,1996,Athletics,0,0,0
Hong Kong,1996,Badminton,0,0,0
Hong Kong,1996,Cycling,0,0,0
Hong Kong,1996,Diving,0,0,0
Hong Kong,1996,Judo,0,0,0
Hong Kong,1996,Rowing,0,0,0
Hong Kong,1996,Sailing,1,0,0
Hong Kong,1996,Shooting,0,0,0
Hong Kong,1996,Swimming,0,0,0
Hong Kong,1996,Table Tennis,0,0,0
Hong Kong,2000,Athletics,0,0,0
Hong Kong,2000,Badminton,0,0,0
Hong Kong,2000,Cycling,0,0,0
Hong Kong,2000,Diving,0,0,0
Hong Kong,2000,Rowing,0,0,0
Hong Kong,2000,Sailing,0,0,0
Hong Kong,2000,Shooting,0,0,0
Hong Kong,2000,Swimming,0,0,0
Hong Kong,2000,Table Tennis,0,0,0
Hong Kong,2004,Athletics,0,0,0
Hong Kong,2004,Badminton,0,0,0
Hong Kong,2004,Cycling,0,0,0
Hong Kong,2004,Fencing,0,0,0
Hong Kong,2004,Rowing,0,0,0
Hong Kong,2004,Sailing,0,0,0
Hong Kong,2004,Shooting,0,0,0
Hong Kong,2004,Swimming,0,0,0
Hong Kong,2004,Table Tennis,0,0,0
Hong Kong,2004,Triathlon,0,0,0
Hong Kong,2008,Athletics,0,0,0
Hong Kong,2008,Badminton,0,0,0
Hong Kong,2008,Cycling,0,0,0
Hong Kong,2008,Equestrianism,0,0,0
Hong Kong,2008,Fencing,0,0,0
Hong Kong,2008,Rowing,0,0,0
Hong Kong,2008,Sailing,0,0,0
Hong Kong,2008,Shooting,0,0,0
Hong Kong,2008,Swimming,0,0,0
Hong Kong,2008,Table Tennis,0,0,0
Hong Kong,2008,Triathlon,0,0,0
Hong Kong,2012,Archery,0,0,0
Hong Kong,2012,Athletics,0,0,0
Hong Kong,2012,Badminton,0,0,0
Hong Kong,2012,Cycling,0,0,1
Hong Kong,2012,Fencing,0,0,0
Hong Kong,2012,Gymnastics,0,0,0
Hong Kong,2012,Judo,0,0,0
Hong Kong,2012,Rowing,0,0,0
Hong Kong,2012,Sailing,0,0,0
Hong Kong,2012,Shooting,0,0,0
Hong Kong,2012,Swimming,0,0,0
Hong Kong,2012,Table Tennis,0,0,0
Hong Kong,2012,Weightlifting,0,0,0
Hong Kong,2016,Athletics,0,0,0
Hong Kong,2016,Badminton,0,0,0
Hong Kong,2016,Cycling,0,0,0
Hong Kong,2016,Fencing,0,0,0
Hong Kong,2016,Golf,0,0,0
Hong Kong,2016,Rowing,0,0,0
Hong Kong,2016,Sailing,0,0,0
Hong Kong,2016,Swimming,0,0,0
Hong Kong,2016,Table Tennis,0,0,0
"Hong Kong, China",2020,Artistic Gymnastics,0,0,0
"Hong Kong, China",2020,Athletics,0,0,0
"Hong Kong, China",2020,Badminton,0,0,0
"Hong Kong, China",2020,Cycling Road,0,0,0
"Hong Kong, China",2020,Cycling Track,0,0,1
"Hong Kong, China",2020,Equestrian,0,0,0
"Hong Kong, China",2020,Fencing,1,0,0
"Hong Kong, China",2020,Golf,0,0,0
"Hong Kong, China",2020,Karate,0,0,1
"Hong Kong, China",2020,Marathon Swimming,0,0,0
"Hong Kong, China",2020,Rowing,0,0,0
"Hong Kong, China",2020,Sailing,0,0,0
"Hong Kong, China",2020,Swimming,0,2,0
"Hong Kong, China",2020,Table Tennis,0,0,3
"Hong Kong, China",2020,Triathlon,0,0,0
"Hong Kong, China",2024,Artistic Gymnastics,0,0,0
"Hong Kong, China",2024,Athletics,0,0,0
"Hong Kong, China",2024,Badminton,0,0,0
"Hong Kong, China",2024,Cycling Road,0,0,0
"Hong Kong, China",2024,"Cycling Road, Cycling Track",0,0,0
"Hong Kong, China",2024,Fencing,2,0,0
"Hong Kong, China",2024,Judo,0,0,0
"Hong Kong, China",2024,Rowing,0,0,0
"Hong Kong, China",2024,Sailing,0,0,0
"Hong Kong, China",2024,Swimming,0,0,2
"Hong Kong, China",2024,Table Tennis,0,0,0
"Hong Kong, China",2024,Taekwondo,0,0,0
"Hong Kong, China",2024,Triathlon,0,0,0
Hong Kong-1,1988,Table Tennis,0,0,0
Hong Kong-1,2004,Table Tennis,0,0,0
Hong Kong-2,1988,Table Tennis,0,0,0
Hong Kong-2,2004,Table Tennis,0,2,0
Hornet,1952,Sailing,0,0,0
Humbug V,1964,Sailing,0,0,2
Hungaria,1928,Sailing,0,0,0
Hungaria Evezos Egylet,1912,Rowing,0,0,0
Hungary,1896,Athletics,0,1,2
Hungary,1896,Gymnastics,0,0,0
Hungary,1896,Swimming,2,0,0
Hungary,1896,Tennis,0,0,1
Hungary,1896,Weightlifting,0,0,0
Hungary,1896,Wrestling,0,0,0
Hungary,1900,Athletics,1,0,1
Hungary,1900,Fencing,0,0,0
Hungary,1900,Gymnastics,0,0,0
Hungary,1900,Swimming,0,2,1
Hungary,1904,Athletics,0,0,0
Hungary,1904,Swimming,2,1,1
Hungary,1906,Athletics,1,3,1
Hungary,1906,Fencing,0,0,1
Hungary,1906,Gymnastics,0,1,0
Hungary,1906,Shooting,0,0,0
Hungary,1906,Swimming,4,1,0
Hungary,1906,Tennis,0,0,0
Hungary,1906,Wrestling,0,0,1
Hungary,1908,Athletics,0,1,5
Hungary,1908,Fencing,6,1,0
Hungary,1908,Gymnastics,0,0,0
Hungary,1908,Rowing,0,0,1
Hungary,1908,Shooting,0,0,0
Hungary,1908,Swimming,0,5,0
Hungary,1908,Tennis,0,0,0
Hungary,1908,Wrestling,1,0,0
Hungary,1912,Athletics,0,0,1
Hungary,1912,Cycling,0,0,0
Hungary,1912,Fencing,9,1,1
Hungary,1912,Football,0,0,0
Hungary,1912,Gymnastics,0,16,0
Hungary,1912,Rowing,0,0,0
Hungary,1912,Shooting,1,0,0
Hungary,1912,Swimming,0,0,0
Hungary,1912,Tennis,0,0,0
Hungary,1912,Water Polo,0,0,0
Hungary,1912,Wrestling,0,0,1
Hungary,1924,Art Competitions,0,2,0
Hungary,1924,Athletics,0,1,0
Hungary,1924,Boxing,0,0,0
Hungary,1924,Cycling,0,0,0
Hungary,1924,Fencing,1,8,6
Hungary,1924,Football,0,0,0
Hungary,1924,Rowing,0,0,0
Hungary,1924,Shooting,1,0,0
Hungary,1924,Swimming,0,0,1
Hungary,1924,Tennis,0,0,0
Hungary,1924,Water Polo,0,0,0
Hungary,1924,Wrestling,0,1,1
Hungary,1928,Art Competitions,1,0,0
Hungary,1928,Athletics,0,1,0
Hungary,1928,Boxing,1,0,0
Hungary,1928,Equestrianism,0,0,0
Hungary,1928,Fencing,7,1,0
Hungary,1928,Gymnastics,0,0,0
Hungary,1928,Modern Pentathlon,0,0,0
Hungary,1928,Rowing,0,0,0
Hungary,1928,Sailing,0,0,0
Hungary,1928,Swimming,0,1,0
Hungary,1928,Water Polo,0,7,0
Hungary,1928,Wrestling,1,1,0
Hungary,1932,Art Competitions,0,1,0
Hungary,1932,Athletics,0,0,0
Hungary,1932,Boxing,1,0,0
Hungary,1932,Cycling,0,0,0
Hungary,1932,Fencing,7,0,2
Hungary,1932,Gymnastics,2,2,0
Hungary,1932,Modern Pentathlon,0,0,0
Hungary,1932,Shooting,0,0,1
Hungary,1932,Swimming,0,0,4
Hungary,1932,Water Polo,10,0,0
Hungary,1932,Wrestling,0,2,1
Hungary,1936,Art Competitions,0,0,0
Hungary,1936,Athletics,1,0,0
Hungary,1936,Boxing,1,0,0
Hungary,1936,Canoeing,0,0,0
Hungary,1936,Cycling,0,0,0
Hungary,1936,Diving,0,0,0
Hungary,1936,Equestrianism,0,0,1
Hungary,1936,Fencing,8,0,1
Hungary,1936,Football,0,0,0
Hungary,1936,Gymnastics,0,0,8
Hungary,1936,Handball,0,0,0
Hungary,1936,Hockey,0,0,0
Hungary,1936,Modern Pentathlon,0,0,0
Hungary,1936,Polo,0,0,0
Hungary,1936,Rowing,0,0,0
Hungary,1936,Shooting,0,1,0
Hungary,1936,Swimming,1,0,4
Hungary,1936,Water Polo,11,0,0
Hungary,1936,Weightlifting,0,0,0
Hungary,1936,Wrestling,3,0,1
Hungary,1948,Art Competitions,0,0,1
Hungary,1948,Athletics,2,0,1
Hungary,1948,Basketball,0,0,0
Hungary,1948,Boxing,2,0,0
Hungary,1948,Canoeing,0,0,0
Hungary,1948,Diving,0,0,0
Hungary,1948,Fencing,8,0,2
Hungary,1948,Gymnastics,1,9,10
Hungary,1948,Modern Pentathlon,0,0,0
Hungary,1948,Rowing,0,0,3
Hungary,1948,Shooting,1,0,0
Hungary,1948,Swimming,0,4,3
Hungary,1948,Water Polo,0,11,0
Hungary,1948,Weightlifting,0,0,0
Hungary,1948,Wrestling,1,1,2
Hungary,1952,Athletics,1,0,7
Hungary,1952,Basketball,0,0,0
Hungary,1952,Boxing,1,0,0
Hungary,1952,Canoeing,0,2,2
Hungary,1952,Cycling,0,0,0
Hungary,1952,Fencing,7,2,7
Hungary,1952,Football,15,0,0
Hungary,1952,Gymnastics,2,8,12
Hungary,1952,Modern Pentathlon,3,1,1
Hungary,1952,Rowing,0,0,0
Hungary,1952,Shooting,1,1,1
Hungary,1952,Swimming,8,2,1
Hungary,1952,Water Polo,13,0,0
Hungary,1952,Weightlifting,0,0,0
Hungary,1952,Wrestling,2,1,1
Hungary,1956,Athletics,0,2,0
Hungary,1956,Boxing,1,0,0
Hungary,1956,Canoeing,2,3,5
Hungary,1956,Diving,0,0,0
Hungary,1956,Equestrianism,0,0,0
Hungary,1956,Fencing,7,6,6
Hungary,1956,Gymnastics,9,7,1
Hungary,1956,Modern Pentathlon,0,0,0
Hungary,1956,Rowing,0,0,0
Hungary,1956,Shooting,0,0,0
Hungary,1956,Swimming,0,1,1
Hungary,1956,Water Polo,11,0,0
Hungary,1956,Wrestling,0,1,1
Hungary,1960,Athletics,0,1,2
Hungary,1960,Basketball,0,0,0
Hungary,1960,Boxing,1,0,0
Hungary,1960,Canoeing,1,7,4
Hungary,1960,Cycling,0,0,0
Hungary,1960,Diving,0,0,0
Hungary,1960,Equestrianism,0,0,0
Hungary,1960,Fencing,7,6,0
Hungary,1960,Football,0,0,16
Hungary,1960,Gymnastics,0,0,0
Hungary,1960,Modern Pentathlon,4,1,0
Hungary,1960,Rowing,0,0,0
Hungary,1960,Sailing,0,0,0
Hungary,1960,Shooting,0,0,0
Hungary,1960,Swimming,0,0,0
Hungary,1960,Water Polo,0,0,14
Hungary,1960,Weightlifting,0,0,1
Hungary,1960,Wrestling,0,1,0
Hungary,1964,Athletics,0,3,1
Hungary,1964,Basketball,0,0,0
Hungary,1964,Boxing,0,0,0
Hungary,1964,Canoeing,0,1,0
Hungary,1964,Cycling,0,0,0
Hungary,1964,Diving,0,0,0
Hungary,1964,Fencing,12,0,0
Hungary,1964,Football,14,0,0
Hungary,1964,Gymnastics,0,1,1
Hungary,1964,Modern Pentathlon,1,0,3
Hungary,1964,Sailing,0,0,0
Hungary,1964,Shooting,1,0,1
Hungary,1964,Swimming,0,0,0
Hungary,1964,Volleyball,0,0,0
Hungary,1964,Water Polo,12,0,0
Hungary,1964,Weightlifting,0,2,1
Hungary,1964,Wrestling,2,0,0
Hungary,1968,Athletics,2,1,4
Hungary,1968,Boxing,0,0,0
Hungary,1968,Canoeing,2,6,4
Hungary,1968,Cycling,0,0,0
Hungary,1968,Fencing,6,6,7
Hungary,1968,Football,17,0,0
Hungary,1968,Gymnastics,0,0,0
Hungary,1968,Modern Pentathlon,3,1,0
Hungary,1968,Rowing,0,4,0
Hungary,1968,Sailing,0,0,0
Hungary,1968,Shooting,0,1,0
Hungary,1968,Swimming,0,0,0
Hungary,1968,Water Polo,0,0,11
Hungary,1968,Weightlifting,0,1,1
Hungary,1968,Wrestling,2,0,2
Hungary,1972,Archery,0,0,0
Hungary,1972,Athletics,0,0,0
Hungary,1972,Boxing,1,2,1
Hungary,1972,Canoeing,0,3,2
Hungary,1972,Cycling,0,0,0
Hungary,1972,Equestrianism,0,0,0
Hungary,1972,Fencing,6,8,6
Hungary,1972,Football,0,17,0
Hungary,1972,Gymnastics,0,0,6
Hungary,1972,Handball,0,0,0
Hungary,1972,Judo,0,0,0
Hungary,1972,Modern Pentathlon,1,3,0
Hungary,1972,Rowing,0,0,0
Hungary,1972,Sailing,0,0,0
Hungary,1972,Shooting,0,0,1
Hungary,1972,Swimming,0,1,2
Hungary,1972,Volleyball,0,0,0
Hungary,1972,Water Polo,0,11,0
Hungary,1972,Weightlifting,1,1,3
Hungary,1972,Wrestling,1,0,4
Hungary,1976,Athletics,1,0,0
Hungary,1976,Boxing,0,0,0
Hungary,1976,Canoeing,0,4,8
Hungary,1976,Cycling,0,0,0
Hungary,1976,Fencing,1,0,6
Hungary,1976,Gymnastics,1,0,1
Hungary,1976,Handball,0,0,14
Hungary,1976,Judo,0,0,1
Hungary,1976,Modern Pentathlon,0,0,3
Hungary,1976,Rowing,0,0,0
